Age,Gender,EmploymentYears,HomeOwnership,MaritalStatus,AnnualIncome,LoanAmount,LoanTermMonths,CreditScore,NumCreditCards,DebtToIncomeRatio,PreviousDefaults,Default
65,Male,38,Mortgage,Married,674784,513648,36,672,3,0.76,0,0
49,Female,27,Rent,Married,728263,191672,36,708,2,0.26,0,0
30,Female,9,Own,Married,556071,254576,24,661,3,0.46,0,0
68,Male,43,Own,Married,1126887,280504,48,669,4,0.25,0,0
25,Male,4,Own,Single,480244,266772,48,611,2,0.56,0,0
28,Female,5,Mortgage,Married,541813,164718,48,611,2,0.3,0,0
66,Female,42,Mortgage,Married,1060919,454423,24,710,2,0.43,0,1
25,Male,4,Mortgage,Single,373777,223954,24,671,1,0.6,0,0
44,Female,17,Own,Single,534197,226176,48,634,4,0.42,0,0
60,Male,38,Own,Married,1004230,726243,36,702,2,0.72,0,0
46,Female,21,Own,Married,830139,226888,36,672,1,0.27,0,0
26,Female,0,Own,Single,383553,239600,60,688,6,0.62,0,0
36,Female,12,Rent,Married,537421,296236,24,664,6,0.55,0,0
56,Female,31,Mortgage,Married,751404,177871,24,695,3,0.24,0,1
32,Female,4,Mortgage,Married,532376,266856,12,531,4,0.5,0,1
31,Male,4,Own,Single,401403,101947,36,609,5,0.25,1,0
23,Female,0,Rent,Married,364669,76413,12,658,3,0.21,0,0
64,Male,37,Rent,Married,738015,446294,48,750,2,0.6,0,0
57,Male,33,Rent,Single,502789,208958,24,741,6,0.42,0,0
26,Male,0,Mortgage,Divorced,354825,192403,60,641,2,0.54,0,1
39,Female,13,Rent,Married,482196,104993,24,681,4,0.22,0,0
38,Female,17,Rent,Divorced,784083,408549,24,659,6,0.52,1,0
36,Male,13,Own,Single,468413,187740,24,721,5,0.4,0,0
43,Male,17,Rent,Divorced,785582,589364,60,647,1,0.75,0,0
63,Male,38,Own,Married,936817,452245,48,716,2,0.48,0,0
57,Male,35,Mortgage,Single,723865,539348,60,706,4,0.75,0,0
29,Female,1,Rent,Married,346689,183708,48,607,5,0.53,0,0
23,Female,0,Mortgage,Single,150000,105230,36,613,6,0.7,0,0
28,Female,2,Own,Married,570585,256664,36,624,3,0.45,0,0
58,Male,35,Rent,Married,1048178,273164,60,762,3,0.26,0,0
24,Female,0,Own,Married,369748,191541,24,632,4,0.52,0,0
32,Male,11,Rent,Single,531985,353629,36,701,2,0.66,0,0
64,Female,42,Rent,Married,767185,415118,48,679,6,0.54,0,0
51,Female,29,Rent,Married,1101550,713036,48,721,5,0.65,0,0
45,Female,18,Own,Married,681934,484830,36,684,4,0.71,0,0
36,Female,15,Mortgage,Married,734599,496409,60,672,2,0.68,0,0
62,Male,37,Own,Married,783463,405743,60,674,0,0.52,0,0
34,Female,6,Rent,Married,386016,152126,36,620,4,0.39,0,0
33,Male,11,Rent,Married,654451,467152,24,701,3,0.71,3,0
61,Male,36,Mortgage,Divorced,1053826,465282,36,628,3,0.44,0,1
27,Male,2,Own,Single,474720,111856,60,668,3,0.24,0,0
32,Male,11,Rent,Single,621008,430262,36,653,3,0.69,0,0
57,Female,34,Own,Married,834495,351433,36,724,5,0.42,0,0
24,Male,0,Mortgage,Married,597263,465966,48,668,9,0.78,0,0
22,Male,0,Mortgage,Married,353366,110101,48,613,2,0.31,0,0
55,Male,30,Own,Married,1043554,821613,60,710,4,0.79,0,0
64,Female,37,Mortgage,Single,984322,700257,36,720,2,0.71,0,1
23,Female,2,Rent,Married,359692,97355,60,626,3,0.27,0,0
24,Male,1,Own,Single,539286,413089,36,662,1,0.77,0,0
58,Female,32,Mortgage,Married,1016867,578314,24,678,3,0.57,0,0
32,Female,7,Mortgage,Married,426045,222841,24,622,5,0.52,0,0
39,Male,11,Rent,Married,456815,159294,36,754,2,0.35,0,0
30,Female,8,Own,Married,397071,99005,24,673,6,0.25,0,0
21,Male,0,Own,Single,432172,258619,60,673,3,0.6,0,0
37,Male,11,Rent,Single,553610,166594,48,594,3,0.3,0,1
36,Female,12,Rent,Divorced,707650,452480,12,661,5,0.64,0,0
29,Male,5,Rent,Single,339479,257749,24,674,5,0.76,0,0
29,Male,5,Rent,Married,481448,288379,36,646,2,0.6,1,0
29,Female,6,Rent,Married,448728,304161,48,622,2,0.68,0,0
32,Female,5,Rent,Married,427081,283374,36,701,1,0.66,1,0
61,Male,35,Mortgage,Married,1020354,785785,36,711,5,0.77,0,0
35,Female,7,Rent,Single,569589,260039,60,683,0,0.46,3,0
22,Male,0,Rent,Single,598666,403507,60,582,3,0.67,0,0
31,Male,9,Own,Single,598132,410303,12,672,2,0.69,0,0
31,Female,3,Own,Married,548343,411225,24,708,7,0.75,0,0
28,Female,5,Mortgage,Single,605357,423947,24,657,0,0.7,0,0
52,Male,30,Mortgage,Single,826826,575013,60,666,5,0.7,0,0
26,Female,4,Rent,Married,358504,218189,48,713,3,0.61,0,0
40,Female,15,Mortgage,Married,611682,404264,36,683,5,0.66,0,0
59,Female,31,Rent,Married,613071,322431,36,756,5,0.53,0,0
55,Male,33,Own,Single,403700,291581,24,640,4,0.72,0,1
28,Female,0,Rent,Married,508109,354069,12,603,1,0.7,0,0
69,Female,44,Rent,Married,950491,554654,24,689,6,0.58,0,0
63,Female,39,Rent,Married,751191,250323,48,708,2,0.33,0,0
54,Female,33,Own,Married,696389,520993,24,720,2,0.75,0,0
39,Male,14,Own,Single,558717,291744,36,581,6,0.52,0,1
27,Male,0,Rent,Single,406295,139954,36,640,2,0.34,0,0
51,Male,25,Mortgage,Single,545392,202882,60,701,3,0.37,0,0
38,Male,16,Own,Married,703750,245912,48,657,4,0.35,0,0
60,Female,32,Own,Divorced,1083725,343105,12,777,2,0.32,0,0
34,Female,10,Own,Married,582847,240915,24,721,5,0.41,0,0
59,Female,38,Mortgage,Single,878614,270661,36,679,2,0.31,1,0
56,Male,35,Rent,Married,848976,506520,60,746,3,0.6,0,0
37,Male,9,Mortgage,Single,592431,435561,60,687,4,0.74,0,0
57,Male,33,Mortgage,Single,605693,336537,36,703,4,0.56,1,0
64,Female,40,Rent,Single,858537,506022,24,752,4,0.59,0,0
29,Female,8,Mortgage,Single,571067,412153,48,650,5,0.72,1,1
40,Female,12,Rent,Married,404390,203244,12,699,4,0.5,0,0
65,Male,44,Rent,Married,1082051,619786,36,717,3,0.57,0,0
48,Female,26,Rent,Married,679594,339625,60,676,0,0.5,0,0
40,Male,14,Rent,Married,688643,287813,24,677,1,0.42,0,0
61,Male,36,Own,Divorced,1135912,535501,60,689,4,0.47,1,0
56,Male,31,Own,Single,1017690,410066,24,764,3,0.4,0,0
47,Male,26,Own,Married,726440,485032,60,761,5,0.67,2,0
28,Female,7,Own,Married,547201,148966,36,694,7,0.27,0,0
52,Female,25,Own,Single,749103,402810,24,796,5,0.54,0,0
21,Male,0,Mortgage,Married,287636,96553,36,640,2,0.34,0,0
37,Male,11,Own,Single,591142,277896,24,637,3,0.47,0,1
29,Male,6,Own,Single,570286,151292,60,694,5,0.27,0,0
40,Male,12,Own,Single,628673,383526,12,656,0,0.61,0,0
65,Female,44,Own,Divorced,1297815,889013,36,751,2,0.69,0,0
52,Female,27,Mortgage,Married,550444,170501,24,691,2,0.31,0,0
22,Male,0,Rent,Married,211430,148982,36,642,1,0.7,0,0
52,Male,30,Rent,Single,733934,428902,24,702,4,0.58,0,0
65,Male,42,Rent,Married,1170435,732598,36,755,0,0.63,0,1
29,Male,4,Mortgage,Married,383032,211848,36,656,4,0.55,0,0
50,Female,28,Mortgage,Married,657020,318871,36,691,4,0.49,0,0
40,Female,14,Rent,Married,705164,321561,12,711,3,0.46,0,0
58,Male,32,Rent,Married,1186176,618050,48,639,3,0.52,0,0
21,Male,0,Mortgage,Single,264853,103776,48,605,4,0.39,0,0
25,Male,2,Rent,Married,546746,168396,36,589,4,0.31,0,0
55,Male,32,Own,Married,1131019,303667,36,741,1,0.27,3,1
56,Male,33,Rent,Married,1256170,906553,48,707,4,0.72,0,0
21,Female,0,Own,Married,416944,94605,60,587,2,0.23,0,0
34,Female,11,Mortgage,Married,466883,272857,36,655,0,0.58,0,0
29,Male,5,Rent,Single,367113,79385,48,614,6,0.22,0,0
50,Male,24,Mortgage,Married,660732,500549,48,705,3,0.76,0,0
44,Male,22,Rent,Single,707032,419578,36,664,3,0.59,0,1
24,Male,0,Own,Single,358229,256363,36,623,9,0.72,0,0
34,Female,9,Rent,Married,621809,200797,36,581,3,0.32,0,0
45,Female,17,Own,Single,768426,585682,36,675,2,0.76,1,0
24,Male,3,Mortgage,Married,538420,359598,60,589,2,0.67,0,0
45,Female,20,Mortgage,Married,666000,385917,60,635,2,0.58,0,0
30,Female,6,Rent,Divorced,575935,143787,24,711,6,0.25,0,0
55,Male,31,Mortgage,Single,716739,554305,12,653,7,0.77,0,0
27,Male,0,Own,Single,353772,278405,12,696,5,0.79,0,0
62,Male,34,Rent,Married,1198877,518436,36,778,3,0.43,0,1
33,Female,10,Mortgage,Married,794067,162479,48,675,7,0.2,3,0
24,Female,0,Own,Married,536368,297317,48,655,3,0.55,0,0
63,Female,39,Own,Single,1149488,236375,36,732,1,0.21,0,0
56,Female,31,Mortgage,Married,973889,752926,48,708,7,0.77,3,0
34,Female,10,Rent,Single,531400,230472,24,696,6,0.43,0,0
38,Male,13,Own,Married,512836,370789,48,686,3,0.72,0,1
28,Female,5,Mortgage,Married,433146,238370,36,678,3,0.55,0,0
52,Female,24,Own,Married,964031,586056,48,703,0,0.61,0,0
47,Male,24,Own,Divorced,806298,308045,48,748,5,0.38,0,0
62,Male,34,Rent,Married,997449,566771,48,718,0,0.57,0,0
57,Male,33,Rent,Married,841542,637097,24,697,2,0.76,0,0
43,Male,17,Own,Married,648913,485807,36,621,1,0.75,0,0
27,Female,0,Mortgage,Married,707157,183375,12,647,0,0.26,0,0
32,Male,11,Mortgage,Single,578834,178874,36,692,1,0.31,0,0
45,Female,22,Mortgage,Married,650743,190525,36,703,3,0.29,0,1
23,Male,1,Rent,Single,422460,140281,12,537,2,0.33,0,0
46,Female,24,Own,Married,740542,180796,36,729,4,0.24,0,0
24,Female,0,Own,Single,325969,86372,36,732,1,0.26,0,0
62,Female,39,Own,Single,940796,606843,48,776,4,0.65,0,1
56,Male,30,Mortgage,Married,777443,252624,48,700,5,0.32,0,0
35,Female,7,Mortgage,Single,630130,353754,24,690,4,0.56,2,1
52,Male,26,Mortgage,Married,683982,505436,36,683,5,0.74,1,0
49,Female,25,Mortgage,Married,757607,461379,36,695,1,0.61,0,1
30,Male,7,Mortgage,Married,510209,372019,60,689,4,0.73,0,0
41,Female,13,Own,Divorced,756246,327107,36,648,3,0.43,0,0
36,Female,12,Rent,Married,618232,254209,24,718,3,0.41,0,1
67,Female,39,Own,Married,913393,323389,60,771,3,0.35,0,0
39,Female,14,Own,Married,473745,285673,36,694,6,0.6,0,0
49,Male,21,Own,Married,617680,400963,36,722,2,0.65,0,0
38,Male,17,Rent,Married,651285,470734,48,705,2,0.72,0,0
64,Male,36,Rent,Married,936656,445671,60,635,1,0.48,1,0
36,Male,8,Rent,Divorced,579740,189116,36,720,6,0.33,0,0
21,Female,0,Own,Married,309198,88432,24,574,2,0.29,0,0
68,Female,40,Mortgage,Divorced,879252,686424,12,751,4,0.78,0,0
22,Female,0,Mortgage,Single,283901,114271,36,653,4,0.4,0,0
35,Male,10,Mortgage,Single,343534,234121,48,674,4,0.68,0,1
59,Male,34,Mortgage,Married,921604,574116,48,629,4,0.62,0,0
48,Female,23,Rent,Married,429927,313130,24,737,2,0.73,0,0
21,Female,0,Rent,Married,412698,85259,60,723,5,0.21,0,0
25,Male,0,Rent,Married,322537,82278,12,677,5,0.26,0,1
62,Female,34,Own,Single,924620,351347,36,765,2,0.38,0,0
42,Male,19,Mortgage,Married,614325,319808,36,643,2,0.52,0,0
56,Male,28,Mortgage,Single,653250,243386,36,678,2,0.37,0,0
66,Female,44,Mortgage,Married,1183640,558182,36,794,4,0.47,0,0
33,Female,7,Mortgage,Single,590642,323301,24,631,6,0.55,0,0
21,Female,0,Rent,Single,430242,273472,24,623,4,0.64,0,0
36,Male,12,Rent,Single,577479,144588,48,723,4,0.25,0,0
61,Male,39,Own,Single,817969,363251,24,652,1,0.44,0,0
42,Male,18,Rent,Single,773647,260250,36,747,5,0.34,0,0
52,Female,31,Rent,Divorced,562229,301242,48,676,4,0.54,0,0
36,Male,8,Own,Married,456130,222872,48,751,2,0.49,0,0
35,Female,12,Own,Single,726786,245524,36,655,3,0.34,0,0
66,Female,38,Mortgage,Married,920890,367856,48,774,1,0.4,0,0
62,Female,40,Mortgage,Single,968442,750889,12,685,4,0.78,1,0
32,Male,7,Own,Married,594393,462875,24,602,0,0.78,0,0
21,Male,0,Mortgage,Divorced,342615,166148,24,649,2,0.48,0,0
37,Female,12,Mortgage,Married,539748,338884,48,698,3,0.63,0,0
61,Female,34,Own,Divorced,960766,394098,60,685,3,0.41,0,0
48,Female,21,Rent,Single,635071,252216,48,648,3,0.4,0,0
27,Male,0,Rent,Married,325284,141657,12,625,2,0.44,0,0
29,Female,3,Own,Married,376899,110338,60,637,1,0.29,0,0
42,Male,20,Rent,Married,871952,182382,12,722,5,0.21,0,0
46,Male,19,Own,Single,693811,385260,60,761,3,0.56,0,0
32,Female,4,Own,Single,537979,330550,24,647,5,0.61,0,0
27,Male,0,Rent,Married,461894,118059,24,701,2,0.26,0,0
66,Male,43,Mortgage,Married,1223663,271897,36,665,3,0.22,0,0
67,Male,44,Rent,Single,1025689,380993,36,681,1,0.37,0,0
35,Male,10,Own,Divorced,428021,334983,24,644,4,0.78,0,0
58,Male,36,Rent,Married,873723,527615,48,738,2,0.6,0,0
41,Male,16,Rent,Married,603885,303364,36,585,1,0.5,0,0
34,Male,10,Own,Married,499835,237363,48,653,1,0.47,0,0
22,Female,0,Mortgage,Married,428177,207026,60,669,3,0.48,0,1
28,Female,6,Own,Married,382559,88060,12,750,1,0.23,0,0
65,Female,41,Rent,Single,811572,467015,48,707,1,0.58,1,0
26,Male,5,Own,Single,551667,247176,36,669,3,0.45,0,0
57,Male,36,Rent,Married,1271918,578037,36,716,2,0.45,1,0
57,Female,36,Mortgage,Married,1014539,808429,24,718,3,0.8,0,0
53,Male,29,Own,Married,923833,438848,36,624,2,0.48,1,0
61,Male,38,Mortgage,Single,1135883,561691,48,774,3,0.49,0,0
26,Male,5,Rent,Married,546816,282451,36,657,5,0.52,1,1
46,Male,21,Own,Married,1043827,474278,24,698,1,0.45,0,0
59,Female,32,Mortgage,Single,1013009,306635,60,650,2,0.3,0,0
61,Female,38,Rent,Single,931312,455753,36,738,2,0.49,1,0
57,Female,35,Own,Married,1092963,245977,48,633,6,0.23,0,1
34,Female,10,Own,Single,562450,282185,48,698,6,0.5,0,0
57,Female,32,Own,Single,1070859,627903,48,668,1,0.59,0,0
28,Male,6,Rent,Married,511315,160623,36,691,3,0.31,0,0
59,Male,35,Rent,Married,974933,322213,36,741,5,0.33,0,0
33,Female,7,Rent,Married,380499,182892,24,755,2,0.48,0,0
33,Male,9,Rent,Married,499760,132057,36,707,1,0.26,0,1
60,Female,35,Mortgage,Single,1006026,665255,12,744,5,0.66,0,0
63,Male,37,Mortgage,Single,1082516,699654,36,778,2,0.65,0,0
48,Female,24,Mortgage,Single,500002,352471,48,677,1,0.7,0,0
38,Female,14,Mortgage,Single,688880,382378,60,741,4,0.56,0,0
39,Male,11,Rent,Married,461553,336391,36,651,5,0.73,0,1
58,Female,31,Mortgage,Married,737898,302717,24,753,5,0.41,0,0
52,Female,28,Mortgage,Married,808952,622270,24,703,4,0.77,0,0
42,Female,19,Own,Married,499952,199002,48,677,6,0.4,0,0
22,Female,1,Own,Divorced,543876,308021,24,583,2,0.57,0,0
33,Male,7,Mortgage,Divorced,590186,224977,48,632,2,0.38,0,0
43,Female,18,Mortgage,Single,601779,421690,12,712,4,0.7,0,1
45,Male,22,Mortgage,Single,594955,327195,36,663,2,0.55,3,0
48,Female,23,Rent,Married,659974,487426,60,690,2,0.74,0,0
31,Female,8,Rent,Divorced,407475,252037,60,709,0,0.62,0,0
53,Male,26,Rent,Married,779074,279808,60,785,3,0.36,0,0
44,Female,20,Mortgage,Single,828733,425296,36,617,4,0.51,0,0
22,Female,0,Rent,Married,416924,211209,36,638,3,0.51,0,0
50,Female,22,Mortgage,Married,565680,134893,60,742,2,0.24,1,0
37,Female,11,Rent,Single,492597,337075,12,677,1,0.68,0,0
60,Female,36,Own,Married,1058682,753042,24,732,4,0.71,2,0
54,Male,26,Rent,Married,1074506,851555,60,743,3,0.79,0,0
58,Female,30,Rent,Married,1074064,777369,24,734,1,0.72,2,0
42,Female,14,Rent,Married,430201,220793,60,727,3,0.51,0,0
25,Female,0,Mortgage,Married,301417,145702,48,672,5,0.48,0,1
68,Male,42,Mortgage,Married,1060212,551797,36,742,2,0.52,0,0
60,Male,34,Rent,Divorced,951848,267437,24,705,3,0.28,0,0
36,Female,9,Own,Married,323507,169810,12,656,1,0.52,0,0
33,Male,10,Rent,Married,538997,144681,48,662,2,0.27,0,1
46,Male,18,Mortgage,Single,702378,396686,12,722,6,0.56,1,0
51,Female,27,Mortgage,Single,958643,569424,36,699,3,0.59,0,0
59,Male,32,Mortgage,Married,921008,669436,24,720,2,0.73,0,0
68,Male,40,Rent,Single,1133948,446516,24,750,3,0.39,0,1
43,Male,17,Rent,Married,645942,302563,48,714,4,0.47,0,0
68,Male,45,Rent,Married,856390,199671,36,743,0,0.23,1,0
32,Male,4,Rent,Single,354497,197623,24,656,4,0.56,1,0
34,Male,9,Rent,Married,555422,219563,24,670,5,0.4,0,0
38,Female,12,Mortgage,Divorced,337646,99612,12,675,2,0.3,0,0
47,Female,23,Mortgage,Married,761257,469540,24,764,1,0.62,0,0
48,Male,22,Rent,Married,780404,595167,24,710,5,0.76,0,0
38,Male,12,Own,Married,426964,286760,24,567,3,0.67,0,0
36,Female,14,Mortgage,Single,536190,243871,12,663,3,0.45,0,0
36,Male,13,Rent,Single,654557,423761,24,613,1,0.65,1,0
33,Male,5,Own,Married,315340,105716,24,679,7,0.34,0,0
49,Male,23,Rent,Married,792896,505659,24,712,2,0.64,1,0
29,Male,6,Rent,Single,429120,254757,12,758,3,0.59,0,0
46,Female,18,Rent,Single,641874,136926,48,688,1,0.21,1,0
48,Female,22,Own,Divorced,698402,553658,36,719,0,0.79,0,0
61,Male,37,Mortgage,Married,895109,670689,60,733,4,0.75,0,1
33,Male,6,Rent,Married,424829,263229,36,664,5,0.62,0,0
56,Female,29,Own,Single,806853,178562,24,775,2,0.22,0,0
29,Male,1,Rent,Married,378429,260093,36,609,3,0.69,0,0
67,Male,39,Mortgage,Married,784510,346591,24,722,2,0.44,0,0
34,Female,11,Own,Divorced,460621,119451,48,665,3,0.26,0,0
32,Male,10,Rent,Married,504715,239990,24,662,2,0.48,2,0
52,Female,29,Rent,Single,490459,161531,36,677,2,0.33,0,0
58,Male,36,Own,Divorced,976484,595880,12,715,3,0.61,0,0
23,Male,0,Rent,Married,532097,298784,48,643,2,0.56,0,0
36,Female,13,Mortgage,Married,501410,340764,48,687,1,0.68,0,0
40,Male,18,Mortgage,Married,563027,221889,36,717,1,0.39,0,0
52,Male,27,Rent,Married,901288,359361,60,643,5,0.4,0,1
43,Female,17,Mortgage,Married,405770,108571,12,653,4,0.27,0,0
37,Male,16,Own,Single,647468,199104,48,602,4,0.31,0,0
36,Female,10,Mortgage,Single,510751,239306,36,751,4,0.47,0,0
58,Male,31,Own,Divorced,1054010,581307,36,786,5,0.55,0,0
28,Female,6,Mortgage,Single,505845,339242,60,641,6,0.67,0,0
39,Female,18,Own,Single,572774,445961,60,715,3,0.78,0,0
50,Male,23,Mortgage,Single,696184,310856,36,678,5,0.45,0,0
54,Female,28,Mortgage,Single,864653,569892,48,720,2,0.66,0,1
34,Female,8,Own,Single,498514,100329,36,681,3,0.2,0,0
42,Male,19,Rent,Married,686873,429955,12,685,3,0.63,0,0
64,Female,39,Own,Single,1058533,394423,12,754,1,0.37,1,0
37,Female,15,Mortgage,Single,806535,537846,24,700,4,0.67,0,0
35,Male,10,Rent,Married,405209,181474,24,709,3,0.45,0,0
68,Female,45,Own,Married,1093009,644873,36,722,3,0.59,0,0
52,Male,26,Mortgage,Single,595247,261050,36,698,4,0.44,0,0
33,Female,5,Mortgage,Married,469714,185437,12,639,7,0.39,0,0
41,Male,17,Own,Married,713427,421882,24,655,2,0.59,0,0
69,Male,45,Rent,Married,1023869,759042,36,747,2,0.74,0,0
60,Male,32,Mortgage,Married,828790,578252,36,633,6,0.7,0,0
53,Male,32,Rent,Married,1014869,745913,24,748,1,0.73,0,0
47,Female,23,Rent,Married,544639,162914,60,635,2,0.3,0,0
55,Male,32,Rent,Single,869726,375530,36,700,5,0.43,0,0
36,Male,8,Rent,Married,462961,144915,60,625,1,0.31,0,0
48,Male,22,Own,Single,577443,217964,24,674,6,0.38,0,0
54,Male,27,Rent,Married,860707,439086,48,686,2,0.51,0,0
67,Female,45,Own,Single,965372,229657,24,745,3,0.24,1,0
21,Male,0,Own,Single,411322,317060,60,609,2,0.77,0,0
61,Female,35,Rent,Married,1110219,583638,36,690,2,0.53,0,0
68,Male,40,Rent,Married,1173326,457145,48,752,5,0.39,0,0
51,Female,30,Rent,Single,1069243,614330,36,688,3,0.57,0,1
56,Male,29,Rent,Married,803265,600013,36,747,3,0.75,0,1
64,Female,41,Rent,Single,1176106,415729,48,713,0,0.35,0,0
53,Male,32,Own,Married,924318,325954,24,733,1,0.35,0,0
53,Male,30,Own,Divorced,849988,287682,48,759,3,0.34,0,0
59,Female,33,Mortgage,Single,882424,289556,12,682,3,0.33,0,0
38,Female,16,Own,Divorced,563724,420102,24,673,2,0.75,0,0
43,Male,15,Own,Married,725832,574837,36,691,2,0.79,0,0
43,Female,16,Rent,Married,644736,226924,60,688,5,0.35,0,1
35,Female,8,Rent,Single,441856,177554,36,683,3,0.4,0,0
46,Male,19,Mortgage,Single,907163,720850,48,643,3,0.79,0,0
50,Male,25,Own,Divorced,704612,259328,60,750,2,0.37,0,0
45,Male,17,Rent,Single,505767,175143,48,735,1,0.35,0,0
65,Male,42,Own,Single,1073974,322294,24,684,2,0.3,0,0
36,Male,9,Rent,Married,492695,260842,36,659,5,0.53,1,0
59,Male,33,Rent,Married,777059,564153,60,732,4,0.73,0,1
68,Male,43,Rent,Married,891080,417220,24,794,2,0.47,1,0
65,Male,38,Rent,Divorced,741587,343306,60,758,3,0.46,0,0
34,Male,11,Rent,Divorced,495004,195324,24,717,1,0.39,0,0
37,Male,12,Mortgage,Married,765114,488225,60,742,3,0.64,0,1
32,Male,10,Rent,Single,598091,281535,48,720,1,0.47,1,0
49,Female,28,Mortgage,Single,665070,460221,36,669,3,0.69,0,0
52,Male,24,Mortgage,Single,741718,219006,12,695,5,0.3,0,0
44,Female,22,Rent,Single,783344,410285,24,710,3,0.52,0,0
33,Female,10,Own,Married,631815,483806,36,666,4,0.77,0,1
40,Male,13,Rent,Divorced,582813,394013,24,677,2,0.68,0,0
35,Male,11,Rent,Single,503043,162838,36,676,4,0.32,0,1
24,Female,3,Own,Single,459370,185612,24,720,2,0.4,0,0
54,Male,27,Mortgage,Single,833072,475815,36,766,2,0.57,0,0
48,Male,23,Mortgage,Single,797795,446176,24,733,1,0.56,0,0
22,Male,1,Own,Married,628586,353429,60,619,4,0.56,0,0
67,Male,45,Own,Married,1035147,774726,12,727,4,0.75,0,0
50,Male,23,Own,Married,890353,224620,36,633,3,0.25,0,1
46,Female,24,Rent,Married,644634,485807,36,694,8,0.75,0,0
67,Male,44,Rent,Single,1481478,729474,36,764,4,0.49,2,0
46,Female,20,Rent,Married,835273,556155,12,683,1,0.67,0,1
40,Male,14,Rent,Married,755903,480215,48,637,2,0.64,0,0
62,Male,40,Mortgage,Single,812948,355870,36,632,3,0.44,0,0
48,Male,25,Rent,Married,553240,308812,12,695,5,0.56,1,0
40,Female,16,Rent,Married,852210,526285,36,721,4,0.62,0,1
31,Male,3,Mortgage,Single,387953,204210,36,666,1,0.53,3,0
30,Male,8,Rent,Married,424165,274351,48,726,0,0.65,0,0
43,Male,16,Mortgage,Married,929590,638953,24,702,4,0.69,0,0
57,Male,29,Rent,Married,695547,497515,60,667,2,0.72,1,0
61,Male,37,Own,Married,895940,515722,12,732,5,0.58,0,0
39,Female,16,Rent,Single,510977,200773,48,750,2,0.39,0,0
65,Male,44,Own,Single,1291223,929044,60,715,7,0.72,0,0
38,Male,14,Mortgage,Married,755356,368892,60,639,6,0.49,0,0
69,Female,45,Own,Single,1091679,384040,12,752,4,0.35,0,0
47,Female,20,Mortgage,Married,752128,317289,24,680,1,0.42,0,0
26,Male,3,Mortgage,Single,564427,129354,12,608,6,0.23,0,0
30,Female,7,Own,Single,612180,222295,60,625,3,0.36,0,0
22,Male,0,Rent,Single,400481,277547,24,653,0,0.69,0,0
44,Female,17,Own,Single,837216,484718,36,729,4,0.58,0,1
58,Male,36,Own,Single,1087773,503236,60,663,5,0.46,0,0
48,Female,26,Own,Married,772870,461953,48,748,0,0.6,0,0
48,Female,25,Rent,Single,603203,259609,60,711,4,0.43,0,0
65,Male,37,Rent,Married,1056530,246773,48,693,2,0.23,0,0
59,Male,35,Mortgage,Single,845142,222173,36,714,2,0.26,0,0
22,Male,0,Rent,Married,527092,298590,12,708,4,0.57,0,0
66,Male,39,Rent,Married,1137138,763260,36,707,3,0.67,1,0
25,Female,0,Own,Single,417714,211041,36,703,3,0.51,0,0
31,Male,9,Mortgage,Single,704792,261391,48,634,1,0.37,0,0
30,Male,7,Rent,Divorced,560713,313100,60,680,1,0.56,0,0
63,Female,38,Mortgage,Married,783522,225974,48,730,0,0.29,0,0
22,Female,0,Rent,Married,605099,385282,24,603,6,0.64,0,0
35,Male,8,Rent,Married,307452,122031,60,696,3,0.4,0,0
59,Female,34,Mortgage,Married,1057689,845808,36,753,2,0.8,0,0
61,Male,36,Mortgage,Married,837978,640403,12,769,5,0.76,0,0
57,Female,36,Rent,Married,896372,204116,36,684,4,0.23,0,0
27,Female,5,Mortgage,Single,331247,109048,24,641,3,0.33,0,0
40,Female,15,Own,Married,599524,378020,36,657,0,0.63,0,0
54,Female,29,Rent,Single,672472,491300,24,701,3,0.73,1,0
55,Male,28,Own,Divorced,733355,226449,36,779,3,0.31,0,0
54,Male,31,Mortgage,Married,803271,198915,36,715,5,0.25,0,0
42,Male,16,Own,Married,590934,164224,36,688,6,0.28,0,0
51,Female,28,Mortgage,Married,718159,411586,36,657,2,0.57,3,0
43,Female,17,Own,Married,627489,334847,36,693,1,0.53,0,0
39,Male,18,Rent,Married,378897,292161,36,679,2,0.77,2,1
